1728436775.17294,1018.0999999999999
1728436775.182884,1001.4000000000001
1728436775.192943,1024.1
1728436775.202894,984.5
1728436775.212943,938.9
1728436775.222835,905.8000000000001
1728436775.232902,906.2
1728436775.242936,883.4
1728436775.252892,883.2
1728436775.262882,869.5
1728436775.272896,870.4
1728436775.282837,870.1
1728436775.292903,879.5
1728436775.302934,877.0
1728436775.312947,881.7
1728436775.322896,863.8
1728436775.332941,867.1
1728436775.342838,875.5
1728436775.352974,880.1999999999999
1728436775.362892,865.2
1728436775.372984,870.4
1728436775.382907,877.2
1728436775.392944,869.1
1728436775.402908,864.3
1728436775.412952,873.1999999999999
1728436775.42289,868.8000000000001
1728436775.432888,879.9
1728436775.442898,874.4000000000001
1728436775.452946,878.3
1728436775.462891,868.8000000000001
1728436775.472946,873.2
1728436775.482891,863.7
1728436775.492951,866.0999999999999
1728436775.50289,872.4
1728436775.512946,878.5
1728436775.52289,863.0999999999999
1728436775.532948,867.4
1728436775.54284,870.5
1728436775.552919,878.5999999999999
1728436775.56284,861.3
1728436775.572906,872.5999999999999
1728436775.582888,857.8
1728436775.592946,860.3000000000001
1728436775.602985,861.5
1728436775.612976,864.4
1728436775.622918,861.2
1728436775.632946,869.4
1728436775.642888,871.4999999999999
1728436775.652978,882.0
1728436775.663,864.4
1728436775.672976,872.2
1728436775.682904,866.9
1728436775.692947,871.8000000000001
1728436775.702902,858.8
1728436775.712901,868.8
1728436775.722907,870.8
1728436775.732948,871.3
1728436775.742977,865.1
1728436775.752981,871.3
1728436775.762988,865.9
1728436775.77298,872.3
1728436775.782905,867.0
1728436775.792949,867.0
1728436775.802121,860.0000000000001
1728436775.812947,874.6
1728436775.822946,863.1999999999999
1728436775.832947,870.0
1728436775.842954,857.5999999999999
1728436775.852947,866.0
1728436775.862889,853.7
1728436775.872951,860.7
1728436775.882984,857.7
1728436775.892944,863.0
1728436775.902956,856.9
1728436775.912948,865.5
1728436775.922993,846.9
1728436775.932983,850.6000000000001
1728436775.942936,844.3000000000001
1728436775.952945,855.0
1728436775.962953,839.8
1728436775.972948,839.3
1728436775.982953,842.3
1728436775.992133,846.0
1728436776.002961,833.5
1728436776.012949,830.0
1728436776.022902,832.9
1728436776.032946,842.5
1728436776.042934,832.1
1728436776.052904,836.0
1728436776.062858,828.8
1728436776.072945,833.5
1728436776.082951,831.0
1728436776.092916,833.5000000000001
1728436776.102943,833.6999999999999
1728436776.11289,836.5
1728436776.122138,831.9000000000001
1728436776.132921,839.9
1728436776.142128,832.8
1728436776.152921,836.0
1728436776.162958,835.5
1728436776.172981,836.9
1728436776.182949,826.1
1728436776.192955,844.2
1728436776.202949,833.7
1728436776.212989,833.3
1728436776.222905,828.9
1728436776.232982,840.4
1728436776.242922,835.0999999999999
1728436776.252905,831.5
1728436776.262933,835.2
1728436776.272983,845.4000000000001
1728436776.282932,835.1999999999999
1728436776.292136,841.3
1728436776.302931,847.0
1728436776.312124,835.2
1728436776.322886,834.0000000000001
1728436776.332984,832.2
1728436776.342848,832.2
1728436776.352984,839.7
1728436776.362948,825.6
1728436776.372144,840.6999999999999
1728436776.382904,831.4
1728436776.392224,833.0
1728436776.402947,834.5999999999999
1728436776.41222,836.6
1728436776.422951,831.7
1728436776.432983,840.4000000000001
1728436776.442092,838.6
1728436776.452989,832.0
1728436776.462164,827.3
1728436776.472984,829.0
1728436776.482911,828.8
1728436776.492949,833.8
1728436776.502912,832.0000000000001
1728436776.51295,840.0
1728436776.522953,834.0
1728436776.532984,839.8000000000001
1728436776.542149,838.9
1728436776.552964,835.8
1728436776.56213,833.9000000000001
1728436776.57295,846.5999999999999
1728436776.582135,830.8
1728436776.59295,838.6999999999999
1728436776.602134,836.0
1728436776.612134,835.0
1728436776.622175,826.7
1728436776.632152,842.4
1728436776.642896,833.5999999999999
1728436776.652949,838.3
1728436776.662912,829.0999999999999
1728436776.672948,834.5999999999999
1728436776.682897,835.1000000000001
1728436776.692178,841.1
1728436776.702909,833.2
1728436776.712152,847.8
1728436776.722914,839.9000000000001
1728436776.732186,841.8
1728436776.742909,838.3
1728436776.752187,839.8
1728436776.762139,829.5999999999999
1728436776.77219,838.5999999999999
1728436776.782132,832.8000000000001
1728436776.7919,847.1
1728436776.802913,838.7
1728436776.8119,840.8
1728436776.822953,829.9
1728436776.832984,840.8000000000001
1728436776.842953,833.7
1728436776.85297,838.3000000000001
1728436776.862135,829.0
1728436776.872929,836.9000000000001
1728436776.88213,833.8000000000001
1728436776.892986,842.3
1728436776.902175,836.0
1728436776.912986,847.1
1728436776.922181,831.0
1728436776.932151,828.8999999999999
1728436776.942176,834.5
1728436776.952148,846.9
1728436776.961943,840.3
1728436776.972986,835.0999999999999
1728436776.981939,825.5
1728436776.992986,841.5999999999999
1728436777.00194,834.2
1728436777.012182,837.9
1728436777.022908,834.5999999999999
1728436777.03218,833.4000000000001
1728436777.042905,838.5
1728436777.052185,839.7
1728436777.062919,827.4000000000001
1728436777.072135,836.3
1728436777.082138,830.4000000000001
1728436777.092187,838.8000000000001
1728436777.102138,835.5
1728436777.111904,840.0999999999999
1728436777.122133,843.4
1728436777.131951,835.3000000000001
1728436777.142959,832.8
1728436777.151983,837.0
1728436777.162918,834.8
1728436777.17192,838.6
1728436777.182135,823.5
1728436777.19192,841.8
1728436777.202138,841.0999999999999
1728436777.211956,833.7
1728436777.222138,828.9
1728436777.23299,840.0
1728436777.24214,839.4000000000001
1728436777.25216,840.1
1728436777.26214,836.4
1728436777.272139,843.0999999999999
1728436777.281903,829.9
1728436777.29299,840.2
1728436777.301953,833.0
1728436777.312959,842.7
1728436777.32195,835.0
1728436777.332186,842.7
1728436777.341951,842.2
1728436777.352186,843.5
1728436777.361947,829.2
1728436777.372165,839.3999999999999
1728436777.381962,843.6000000000001
1728436777.392197,846.2
1728436777.402226,831.8
1728436777.412228,848.0999999999999
1728436777.422226,845.3
1728436777.431948,842.0
1728436777.441958,838.8
1728436777.451948,843.5999999999999
1728436777.462994,833.4000000000001
1728436777.471986,842.0999999999999
1728436777.482987,840.9000000000001
1728436777.491981,851.3
1728436777.502218,837.8999999999999
1728436777.511991,845.1
1728436777.522156,849.8000000000001
1728436777.531963,846.4000000000001
1728436777.542193,838.5999999999999
1728436777.551961,844.5999999999999
1728436777.562206,830.6
1728436777.571958,842.7
1728436777.58222,842.4
1728436777.591963,849.4
1728436777.601952,838.4
1728436777.611963,844.3
1728436777.621983,844.2
1728436777.632994,835.3
1728436777.641982,841.5
1728436777.652194,836.0999999999999
1728436777.661952,825.5
1728436777.671914,846.5999999999999
1728436777.681951,838.7
1728436777.692234,846.8
1728436777.701895,838.6
1728436777.712228,837.0
1728436777.721939,834.9000000000001
1728436777.732183,841.7
1728436777.741941,833.6
1728436777.751947,839.2
1728436777.761944,832.9000000000001
1728436777.771946,843.7
1728436777.781994,841.7
1728436777.791961,832.5999999999999
1728436777.802937,830.1999999999999
1728436777.811958,841.1
1728436777.822176,842.2
1728436777.831946,842.5
1728436777.842183,826.2
1728436777.851949,832.7
1728436777.862134,830.5
1728436777.871948,846.0
1728436777.882178,833.5999999999999
1728436777.891948,840.8
1728436777.902224,843.5
1728436777.911957,839.4
1728436777.921899,842.5999999999999
1728436777.931976,841.7
1728436777.941941,836.4000000000001
1728436777.95196,851.8999999999999
1728436777.961976,831.0
1728436777.97196,842.3000000000001
1728436777.981975,836.9
1728436777.992197,836.9
1728436778.001975,835.2
1728436778.012197,840.8999999999999
1728436778.021942,835.3
1728436778.031884,842.9000000000001
1728436778.041947,834.5
1728436778.052129,840.8999999999999
1728436778.061935,836.8
1728436778.071924,846.7
1728436778.08193,829.9
1728436778.091932,838.9000000000001
1728436778.101896,840.1
1728436778.111925,833.3
1728436778.121927,833.9000000000001
1728436778.131927,843.3
1728436778.141926,837.9000000000001
1728436778.151936,832.7
1728436778.161943,831.7
1728436778.171944,838.8
1728436778.182183,831.5999999999999
1728436778.191951,846.4000000000001
1728436778.202174,839.8
1728436778.211945,839.8
1728436778.222183,838.1
1728436778.231945,844.6999999999999
1728436778.241902,839.8
1728436778.251997,842.3
1728436778.261944,832.3
1728436778.271953,837.7
1728436778.281945,840.8000000000001
1728436778.291999,846.7
1728436778.301905,840.0
1728436778.312,841.3
1728436778.321902,834.2
1728436778.331963,841.1
1728436778.341922,835.1999999999999
1728436778.351965,837.6999999999999
1728436778.361943,842.2
1728436778.37199,839.9
1728436778.38199,825.9
1728436778.391998,832.9000000000001
1728436778.40199,834.6
1728436778.412004,843.7
1728436778.421987,833.3999999999999
1728436778.431991,848.4000000000001
1728436778.441978,838.7
1728436778.451943,846.3999999999999
1728436778.461979,835.8
1728436778.471963,839.2
1728436778.481981,837.7
1728436778.491967,840.1000000000001
1728436778.50194,833.0
1728436778.511964,840.4999999999999
1728436778.52195,843.7
1728436778.531965,850.5
1728436778.541907,845.3
1728436778.551964,843.3
1728436778.561901,824.2
1728436778.572004,840.8000000000001
1728436778.581903,835.5999999999999
1728436778.592,847.0
1728436778.601955,841.8999999999999
1728436778.611992,847.5
1728436778.621954,836.1
1728436778.632003,834.9
1728436778.641904,839.7
1728436778.652001,825.7
1728436778.66191,823.3
1728436778.672,847.7
1728436778.682003,834.1
1728436778.692001,841.8000000000001
1728436778.701946,838.7
1728436778.711966,836.3000000000001
1728436778.721968,835.0
1728436778.731966,838.9
1728436778.741966,836.2
1728436778.751969,835.9
1728436778.761889,838.5999999999999
1728436778.771966,833.8
1728436778.781948,836.8999999999999
1728436778.791967,851.7
1728436778.801911,828.3000000000001
1728436778.811952,840.5
1728436778.821951,832.1999999999999
1728436778.831957,832.1
1728436778.841982,832.9
1728436778.851996,852.1999999999999
1728436778.861951,837.4000000000001
1728436778.872008,849.9000000000001
1728436778.88197,835.2
1728436778.892002,835.4
1728436778.901966,831.0
1728436778.912003,831.9
1728436778.921909,837.1
1728436778.931967,839.1
1728436778.941909,835.8
1728436778.951968,840.0999999999999
1728436778.961906,837.5
1728436778.971954,847.6999999999999
1728436778.981953,833.8999999999999
1728436778.992004,837.4999999999999
1728436779.001949,833.9
1728436779.012003,841.7
1728436779.021958,835.4000000000001
1728436779.032003,845.2
