1689800946.818056,954.0
1689800946.828291,954.7
1689800946.837971,965.4
1689800946.8482,983.7
1689800946.857984,1055.1999999999998
1689800946.868241,1112.7
1689800946.877982,1156.8
1689800946.888215,1166.7999999999997
1689800946.897933,1211.3000000000002
1689800946.908264,1209.2
1689800946.917881,1229.7999999999997
1689800946.928228,1226.6
1689800946.937856,1231.4
1689800946.948171,1226.8000000000002
1689800946.958389,1256.0
1689800946.968153,1240.3
1689800946.978297,1255.8
1689800946.988126,1242.9
1689800946.998272,1261.3
1689800947.008001,1246.5
1689800947.018247,1261.6
1689800947.028017,1252.5
1689800947.03822,1259.5
1689800947.047984,1250.5
1689800947.05817,1258.1
1689800947.067938,1247.6
1689800947.07815,1252.6
1689800947.0879,1241.0
1689800947.098095,1246.3
1689800947.107935,1223.0
1689800947.118073,1247.3000000000002
1689800947.128463,1230.4
1689800947.138043,1244.4
1689800947.148269,1244.0
1689800947.158016,1258.1
1689800947.168319,1235.1
1689800947.177988,1231.5
1689800947.188284,1229.6999999999998
1689800947.197907,1249.6
1689800947.208229,1230.8999999999999
1689800947.217885,1241.6999999999998
1689800947.228237,1226.0
1689800947.237826,1231.5
1689800947.248211,1224.3000000000002
1689800947.257804,1234.5
1689800947.268198,1240.6
1689800947.277777,1237.7
1689800947.288156,1226.2
1689800947.29835,1246.2
1689800947.308115,1236.4
1689800947.318218,1239.5
1689800947.328089,1232.1000000000001
1689800947.33816,1248.5
1689800947.348059,1242.5
1689800947.358134,1251.3
1689800947.368012,1245.3000000000002
1689800947.378109,1247.4
1689800947.387983,1184.2
1689800947.398229,1171.9
1689800947.407936,1146.7
1689800947.418063,1147.0
1689800947.427934,1126.1
1689800947.438181,1121.3
1689800947.447882,1123.4
1689800947.458006,1133.2
1689800947.468399,1119.6000000000001
1689800947.47798,1115.1000000000001
1689800947.488375,1111.5
1689800947.497929,1127.4
1689800947.50825,1124.5
1689800947.517924,1137.8
1689800947.528319,1121.4
1689800947.537852,1122.1
1689800947.548204,1118.1
1689800947.557824,1131.8999999999999
1689800947.568184,1117.1
1689800947.577798,1122.5
1689800947.588145,1116.2
1689800947.597799,1119.1999999999998
1689800947.60815,1108.9
1689800947.61781,1128.1
1689800947.628008,1134.1999999999998
1689800947.637786,1134.2
1689800947.647983,1118.0
1689800947.657719,1129.1999999999998
1689800947.668066,1117.1
1689800947.677708,1124.5
1689800947.687944,1113.1000000000001
1689800947.698191,1131.3
1689800947.707968,1126.1
1689800947.718106,1133.8
1689800947.727936,1120.3
1689800947.738051,1136.2
1689800947.747942,1119.9
1689800947.758097,1127.4
1689800947.767854,1117.6999999999998
1689800947.778041,1127.5
1689800947.787832,1122.1000000000001
1689800947.797963,1136.8
1689800947.807839,1110.3000000000002
1689800947.817904,1137.8999999999999
1689800947.828338,1126.1999999999998
1689800947.837908,1143.8
1689800947.848255,1118.7
1689800947.857941,1128.7
1689800947.868209,1121.6
1689800947.877873,1134.8999999999999
1689800947.888192,1130.5
1689800947.897876,1131.1
1689800947.908092,1120.3000000000002
1689800947.917748,1131.4
1689800947.928134,1123.8000000000002
1689800947.937723,1119.6
1689800947.948109,1111.6
1689800947.957697,1120.4
1689800947.968088,1117.8
1689800947.977676,1127.7
1689800947.988052,1119.9
1689800947.998165,1122.6
1689800948.007935,1118.1
1689800948.018113,1141.8000000000002
1689800948.02791,1121.1999999999998
1689800948.038087,1127.7
1689800948.047864,1120.5
1689800948.058065,1130.4
1689800948.067922,1126.3000000000002
1689800948.078066,1134.9
1689800948.087804,1119.1
1689800948.098034,1134.4
1689800948.107837,1134.1
1689800948.117963,1134.6
1689800948.127836,1120.0
1689800948.137938,1129.6
1689800948.147813,1119.5
1689800948.157909,1135.4
1689800948.168296,1118.6
1689800948.177902,1131.5
1689800948.18824,1135.4
1689800948.197894,1129.0
1689800948.20822,1121.5
1689800948.217867,1128.1000000000001
1689800948.228169,1119.1000000000001
1689800948.237771,1132.8
1689800948.248099,1120.4
1689800948.257827,1130.6
1689800948.26809,1118.5
1689800948.277704,1133.6
1689800948.288108,1122.5
1689800948.297774,1134.5
1689800948.30802,1116.4
1689800948.317722,1110.0
1689800948.327983,1122.9
1689800948.337653,1134.0
1689800948.347936,1114.6
1689800948.358144,1127.8
1689800948.367941,1121.7
1689800948.377595,1131.7
1689800948.387829,1126.0
1689800948.398091,1136.8
1689800948.407862,1122.8
1689800948.418033,1128.8
1689800948.427844,1124.7
1689800948.438023,1131.6
1689800948.447791,1124.4
1689800948.458001,1135.4
1689800948.467758,1123.4
1689800948.477933,1137.4
1689800948.487712,1123.5
1689800948.497904,1121.7
1689800948.507731,1108.6
1689800948.517883,1143.3000000000002
1689800948.528206,1133.2
1689800948.537868,1140.5
1689800948.547689,1118.8000000000002
1689800948.557843,1126.8
1689800948.568123,1132.6
1689800948.577797,1136.5
1689800948.5881,1113.6000000000001
1689800948.597767,1122.6
1689800948.608037,1120.4
1689800948.617698,1134.3000000000002
1689800948.62803,1124.2
1689800948.6377,1126.0
1689800948.647998,1124.9
